Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
278,Jason Collins,27,NJN,C,71,70,1895,104,262,.397,3,12,.250,101,250,.404,.403,44,86,.512,93,249,342,70,46,40,61,251,255,0,,collija04
279,Orien Greene,23,BOS,PG,80,5,1235,100,253,.395,9,40,.225,91,213,.427,.413,45,68,.662,37,108,145,129,77,10,109,181,254,0,,greenor01
280,Daniel Ewing,22,LAC,SG,66,5,971,97,255,.380,22,78,.282,75,177,.424,.424,36,46,.783,23,62,85,84,37,6,57,86,252,0,,ewingda01
281,Jiří Welsch,26,MIL,SF,58,2,866,86,222,.387,14,49,.286,72,173,.416,.419,65,87,.747,22,89,111,62,34,1,41,65,251,0,,welscji01
282,Carlos Delfino,23,DET,SG,68,1,726,91,226,.403,20,60,.333,71,166,.428,.447,45,67,.672,28,85,113,44,21,15,36,86,247,0,,delfica01
283,Sasha Pavlović,22,CLE,SG,53,19,813,87,212,.410,35,96,.365,52,116,.448,.493,32,49,.653,16,64,80,25,19,6,42,103,241,0,,pavloal01
284,Michael Olowokandi,30,2TM,C,48,24,919,107,240,.446,0,0,,107,240,.446,.446,24,47,.511,50,170,220,23,22,33,55,122,238,0,,olowomi01
284,Michael Olowokandi,30,MIN,C,32,24,752,87,195,.446,0,0,,87,195,.446,.446,19,39,.487,45,134,179,17,19,27,41,100,193,0,,olowomi01
284,Michael Olowokandi,30,BOS,C,16,0,167,20,45,.444,0,0,,20,45,.444,.444,5,8,.625,5,36,41,6,3,6,14,22,45,0,,olowomi01
285,Adrian Griffin,31,DAL,SG,52,45,1245,98,204,.480,0,2,.000,98,202,.485,.480,41,53,.774,75,152,227,89,51,9,39,113,237,0,,griffad01
286,Aaron Williams,34,2TM,C,48,5,791,91,176,.517,0,0,,91,176,.517,.517,40,58,.690,64,117,181,17,17,21,30,138,222,0,,williaa01
286,Aaron Williams,34,TOR,C,14,3,99,10,19,.526,0,0,,10,19,.526,.526,5,6,.833,5,10,15,1,4,3,5,28,25,0,,williaa01
286,Aaron Williams,34,NOK,C,34,2,692,81,157,.516,0,0,,81,157,.516,.516,35,52,.673,59,107,166,16,13,18,25,110,197,0,,williaa01
287,Anderson Varejão,23,CLE,C,48,4,760,79,150,.527,0,1,.000,79,149,.530,.527,61,119,.513,77,158,235,19,31,19,27,118,219,0,,varejan01
288,Jason Hart,27,SAC,PG,66,0,818,86,221,.389,9,31,.290,77,190,.405,.410,37,56,.661,12,59,71,70,31,5,43,85,218,0,,hartja01
289,Antonio Davis,37,2TM,PF,44,39,940,82,190,.432,0,1,.000,82,189,.434,.432,52,81,.642,90,118,208,21,23,10,51,125,216,0,,davisan01
289,Antonio Davis,37,NYK,PF,36,31,749,68,159,.428,0,1,.000,68,158,.430,.428,45,61,.738,75,97,172,14,20,9,43,99,181,0,,davisan01
289,Antonio Davis,37,TOR,C,8,8,191,14,31,.452,0,0,,14,31,.452,.452,7,20,.350,15,21,36,7,3,1,8,26,35,0,,davisan01
290,Linas Kleiza,21,DEN,PF,61,2,519,77,173,.445,2,13,.154,75,160,.469,.451,57,81,.704,38,78,116,15,10,13,16,87,213,0,,kleizli01
291,Scott Padgett,29,NJN,PF,62,1,718,71,201,.353,42,121,.347,29,80,.363,.458,27,34,.794,56,109,165,41,28,12,21,90,211,0,,padgesc01
292,Alan Anderson,23,CHA,SF,36,7,564,75,181,.414,24,58,.414,51,123,.415,.481,33,41,.805,23,47,70,32,11,4,32,48,207,0,,anderal01
293,Jason Kapono,24,MIA,SF,51,2,665,79,177,.446,21,53,.396,58,124,.468,.506,28,33,.848,12,59,71,37,7,3,20,89,207,0,,kaponja01
294,Brian Scalabrine,27,BOS,PF,71,1,938,74,193,.383,31,87,.356,43,106,.406,.464,26,36,.722,27,87,114,51,21,19,50,127,205,0,,scalabr01
295,James Singleton,24,LAC,SF,59,10,753,77,151,.510,10,20,.500,67,131,.511,.543,39,50,.780,63,134,197,29,19,21,28,95,203,0,,singlja01
296,Žarko Čabarkapa,24,GSW,PF,61,0,505,67,174,.385,5,20,.250,62,154,.403,.399,60,84,.714,37,74,111,20,13,7,35,87,199,0,,cabarza01
297,Jarvis Hayes,24,WAS,SG,21,13,516,77,183,.421,17,47,.362,60,136,.441,.467,25,30,.833,19,57,76,27,16,1,22,38,196,0,,hayesja01
298,Lamond Murray,32,NJN,SF,57,1,576,72,181,.398,27,78,.346,45,103,.437,.472,25,40,.625,29,103,132,13,17,7,22,66,196,0,,murrala01
299,Kevin Ollie,33,PHI,SG,70,23,1069,75,174,.431,1,3,.333,74,171,.433,.434,41,49,.837,13,85,98,101,33,3,29,103,192,0,,ollieke01
300,Zoran Planinić,23,NJN,PG,56,1,596,66,183,.361,13,56,.232,53,127,.417,.396,46,66,.697,14,60,74,53,20,4,43,91,191,0,,planizo01
301,Brian Skinner,29,2TM,C,65,5,944,82,160,.513,0,0,,82,160,.513,.513,27,56,.482,76,152,228,30,25,43,45,119,191,0,,skinnbr01
301,Brian Skinner,29,SAC,PF,38,0,429,38,69,.551,0,0,,38,69,.551,.551,12,27,.444,30,71,101,17,11,20,18,54,88,0,,skinnbr01
301,Brian Skinner,29,POR,C,27,5,515,44,91,.484,0,0,,44,91,.484,.484,15,29,.517,46,81,127,13,14,23,27,65,103,0,,skinnbr01
302,Voshon Lenard,32,2TM,SG,26,6,458,75,191,.393,25,78,.321,50,113,.442,.458,16,31,.516,5,42,47,41,21,4,31,39,191,0,,lenarvo01
302,Voshon Lenard,32,DEN,SG,12,6,238,42,103,.408,10,35,.286,32,68,.471,.456,5,13,.385,2,26,28,18,8,2,11,21,99,0,,lenarvo01
302,Voshon Lenard,32,POR,SG,14,0,220,33,88,.375,15,43,.349,18,45,.400,.460,11,18,.611,3,16,19,23,13,2,20,18,92,0,,lenarvo01
303,DeSagana Diop,24,DAL,C,81,45,1510,75,154,.487,1,2,.500,74,152,.487,.490,39,72,.542,145,229,374,23,44,146,36,253,190,0,,diopde01
304,Sean May,21,CHA,PF,23,1,398,70,171,.409,0,5,.000,70,166,.422,.409,49,64,.766,42,67,109,22,17,12,33,58,189,0,,mayse01
305,Kris Humphries,20,UTA,PF,62,2,619,77,203,.379,0,5,.000,77,198,.389,.379,34,65,.523,56,101,157,30,23,16,31,82,188,0,,humphkr01
306,Tony Delk,32,2TM,SG,24,0,385,71,161,.441,20,47,.426,51,114,.447,.503,20,27,.741,14,39,53,33,13,1,19,28,182,0,,delkto01
306,Tony Delk,32,ATL,SG,1,0,7,0,1,.000,0,0,,0,1,.000,.000,2,2,1.000,1,1,2,0,0,0,0,0,2,0,,delkto01
306,Tony Delk,32,DET,PG,23,0,378,71,160,.444,20,47,.426,51,113,.451,.506,18,25,.720,13,38,51,33,13,1,19,28,180,0,,delkto01
307,Matt Barnes,25,2TM,SF,56,5,631,70,140,.500,3,15,.200,67,125,.536,.511,32,47,.681,48,73,121,28,20,7,30,100,175,0,,barnema02
307,Matt Barnes,25,NYK,SF,6,5,93,11,30,.367,1,4,.250,10,26,.385,.383,3,4,.750,7,17,24,6,4,0,6,8,26,0,,barnema02
307,Matt Barnes,25,PHI,PF,50,0,538,59,110,.536,2,11,.182,57,99,.576,.545,29,43,.674,41,56,97,22,16,7,24,92,149,0,,barnema02
308,Dikembe Mutombo,39,HOU,C,64,23,955,50,95,.526,0,0,,50,95,.526,.526,69,91,.758,100,206,306,4,17,57,35,128,169,0,,mutomdi01
309,Scot Pollard,30,IND,C,45,32,771,70,154,.455,0,0,,70,154,.455,.455,29,38,.763,73,145,218,24,37,20,26,115,169,0,,pollasc01
310,Gerald Green,20,BOS,SG,32,3,374,66,138,.478,6,20,.300,60,118,.508,.500,29,37,.784,10,31,41,18,13,4,22,41,167,0,,greenge01
311,Chris Andersen,27,NOK,C,32,2,570,56,98,.571,0,0,,56,98,.571,.571,49,103,.476,61,94,155,6,8,41,26,84,161,0,,anderch01
312,Boštjan Nachbar,25,2TM,PF,36,13,502,54,156,.346,19,71,.268,35,85,.412,.407,30,44,.682,8,52,60,27,16,5,24,65,157,0,,nachbbo01
312,Boštjan Nachbar,25,NOK,PF,25,13,405,42,124,.339,17,57,.298,25,67,.373,.407,25,36,.694,4,45,49,22,13,5,20,52,126,0,,nachbbo01
312,Boštjan Nachbar,25,NJN,SF,11,0,97,12,32,.375,2,14,.143,10,18,.556,.406,5,8,.625,4,7,11,5,3,0,4,13,31,0,,nachbbo01
313,Mikki Moore,30,SEA,C,47,1,583,54,124,.435,0,2,.000,54,122,.443,.435,46,62,.742,44,86,130,27,7,15,40,92,154,0,,mooremi01
314,Linton Johnson,25,2TM,SF,36,7,524,61,149,.409,13,36,.361,48,113,.425,.453,18,27,.667,40,82,122,14,12,12,28,61,153,0,,johnsli01
314,Linton Johnson,25,NJN,SF,9,0,35,5,10,.500,0,0,,5,10,.500,.500,1,4,.250,0,7,7,2,2,0,4,7,11,0,,johnsli01
314,Linton Johnson,25,NOK,SF,27,7,489,56,139,.403,13,36,.361,43,103,.417,.450,17,23,.739,40,75,115,12,10,12,24,54,142,0,,johnsli01
315,Anthony Carter,30,MIN,PG,45,8,589,53,137,.387,4,15,.267,49,122,.402,.401,40,55,.727,9,53,62,101,24,9,40,71,150,0,,cartean01
316,Jeff McInnis,31,NJN,SG,28,1,486,63,143,.441,3,16,.188,60,127,.472,.451,20,29,.690,11,39,50,52,11,2,29,37,149,0,,mcinnje01
317,Chuck Hayes,22,HOU,PF,40,0,535,59,105,.562,0,1,.000,59,104,.567,.562,29,45,.644,67,112,179,14,26,14,12,76,147,0,,hayesch01
318,Pape Sow,24,TOR,C,42,25,590,53,123,.431,0,0,,53,123,.431,.431,41,57,.719,54,92,146,8,21,19,30,118,147,0,,sowpa01
319,Greg Ostertag,32,UTA,C,60,22,807,61,124,.492,0,0,,61,124,.492,.492,24,48,.500,82,143,225,58,6,66,46,129,146,0,,ostergr01
320,Wayne Simien,22,MIA,PF,43,2,414,58,120,.483,0,0,,58,120,.483,.483,30,34,.882,38,50,88,7,13,1,24,70,146,0,,simiewa01
321,Pat Burke,32,PHO,C,42,0,346,63,127,.496,2,7,.286,61,120,.508,.504,13,21,.619,21,52,73,16,6,13,33,62,141,0,,burkepa01
322,Donell Taylor,23,WAS,SG,51,1,465,53,136,.390,4,17,.235,49,119,.412,.404,30,43,.698,16,37,53,45,30,4,34,47,140,0,,taylodo01
323,Jerome James,30,NYK,C,45,9,406,56,121,.463,0,0,,56,121,.463,.463,25,40,.625,39,52,91,12,3,23,51,104,137,0,,jamesje01
324,Željko Rebrača,33,LAC,C,29,2,412,52,96,.542,0,0,,52,96,.542,.542,31,41,.756,13,51,64,9,5,19,24,59,135,0,,rebraze01
325,Shavlik Randolph,22,PHI,PF,57,1,487,44,97,.454,0,0,,44,97,.454,.454,43,71,.606,55,78,133,19,19,12,21,83,131,0,,randosh01
326,Darrell Armstrong,37,DAL,PG,62,2,622,43,128,.336,11,48,.229,32,80,.400,.379,33,42,.786,18,63,81,86,27,3,58,71,130,0,,armstda01
327,Alan Henderson,33,CLE,C,51,3,531,47,91,.516,0,0,,47,91,.516,.516,33,49,.673,60,77,137,10,9,12,22,58,127,0,,hendeal01
328,Shandon Anderson,32,MIA,SF,48,1,638,54,126,.429,5,19,.263,49,107,.458,.448,13,18,.722,18,63,81,30,17,6,24,75,126,0,,andersh01
329,Corliss Williamson,32,SAC,SF,37,0,362,43,103,.417,2,2,1.000,41,101,.406,.427,38,49,.776,21,46,67,14,7,4,30,56,126,0,,willico02
330,Moochie Norris,32,2TM,PG,45,0,424,46,112,.411,4,14,.286,42,98,.429,.429,29,42,.690,12,42,54,50,20,1,33,49,125,0,,norrimo01
330,Moochie Norris,32,HOU,PG,29,0,241,26,65,.400,0,5,.000,26,60,.433,.400,13,17,.765,9,25,34,29,14,1,16,31,65,0,,norrimo01
330,Moochie Norris,32,NOK,PG,16,0,183,20,47,.426,4,9,.444,16,38,.421,.468,16,25,.640,3,17,20,21,6,0,17,18,60,0,,norrimo01
331,Brian Cardinal,28,MEM,PF,36,0,402,46,111,.414,13,29,.448,33,82,.402,.473,19,27,.704,11,44,55,33,23,0,27,65,124,0,,cardibr01
332,Rafael Araújo,25,TOR,C,52,34,601,53,145,.366,0,1,.000,53,144,.368,.366,15,28,.536,43,101,144,15,24,6,42,104,121,0,,araujra01
333,Jim Jackson,35,2TM,SF,40,1,512,47,160,.294,18,74,.243,29,86,.337,.350,9,13,.692,11,65,76,35,12,6,35,51,121,0,,jacksji01
333,Jim Jackson,35,PHO,SF,27,1,420,38,129,.295,14,63,.222,24,66,.364,.349,9,13,.692,11,53,64,31,10,6,30,46,99,0,,jacksji01
333,Jim Jackson,35,LAL,SF,13,0,92,9,31,.290,4,11,.364,5,20,.250,.355,0,0,,0,12,12,4,2,0,5,5,22,0,,jacksji01
334,Lonny Baxter,27,2TM,PF,41,0,400,45,104,.433,0,0,,45,104,.433,.433,28,35,.800,45,72,117,4,11,8,20,56,118,0,,baxtelo01
334,Lonny Baxter,27,HOU,C,23,0,281,33,72,.458,0,0,,33,72,.458,.458,16,19,.842,38,46,84,2,9,7,13,48,82,0,,baxtelo01
334,Lonny Baxter,27,CHA,PF,18,0,119,12,32,.375,0,0,,12,32,.375,.375,12,16,.750,7,26,33,2,2,1,7,8,36,0,,baxtelo01
335,Antonio Burks,25,MEM,PG,57,1,570,51,144,.354,1,6,.167,50,138,.362,.358,10,23,.435,4,33,37,76,20,0,36,45,113,0,,burksan01
336,Josh Powell,23,DAL,PF,37,2,429,37,81,.457,0,0,,37,81,.457,.457,36,45,.800,28,53,81,9,7,4,22,52,110,0,,poweljo01
337,Richie Frahm,28,2TM,SG,33,0,342,39,100,.390,23,70,.329,16,30,.533,.505,7,10,.700,3,30,33,21,4,2,8,30,108,0,,frahmri01
337,Richie Frahm,28,MIN,SG,25,0,225,24,65,.369,15,48,.313,9,17,.529,.485,3,5,.600,3,20,23,15,3,2,4,22,66,0,,frahmri01
337,Richie Frahm,28,HOU,SG,8,0,117,15,35,.429,8,22,.364,7,13,.538,.543,4,5,.800,0,10,10,6,1,0,4,8,42,0,,frahmri01
338,Michael Ruffin,29,WAS,C,76,4,1010,34,77,.442,0,2,.000,34,75,.453,.442,37,74,.500,122,149,271,27,33,31,38,179,105,0,,ruffimi01
339,Laron Profit,28,LAL,SG,25,1,279,40,84,.476,3,18,.167,37,66,.561,.494,21,24,.875,8,35,43,15,11,5,24,25,104,0,,profila01
340,Fabricio Oberto,30,SAS,C,59,0,490,44,93,.473,0,2,.000,44,91,.484,.473,15,27,.556,57,66,123,27,9,11,28,91,103,0,,obertfa01
341,Darrick Martin,34,TOR,PG,40,0,339,34,97,.351,16,40,.400,18,57,.316,.433,18,24,.750,2,18,20,57,17,0,15,42,102,0,,martida01
342,Esteban Batista,22,ATL,PF,57,3,495,34,80,.425,0,1,.000,34,79,.430,.425,33,53,.623,61,83,144,7,15,11,38,111,101,0,,batises01
343,Howard Eisley,33,2TM,PG,32,0,394,34,103,.330,13,42,.310,21,61,.344,.393,20,24,.833,3,30,33,69,11,2,21,34,101,0,,eisleho01
343,Howard Eisley,33,LAC,PG,13,0,112,4,17,.235,1,4,.250,3,13,.231,.265,0,0,,1,13,14,25,3,0,3,11,9,0,,eisleho01
343,Howard Eisley,33,DEN,PG,19,0,282,30,86,.349,12,38,.316,18,48,.375,.419,20,24,.833,2,17,19,44,8,2,18,23,92,0,,eisleho01
344,Michael Doleac,28,MIA,C,31,3,371,37,88,.420,0,0,,37,88,.420,.420,24,30,.800,23,62,85,8,10,7,14,45,98,0,,doleami01
345,Kelvin Cato,31,2TM,C,27,0,333,36,84,.429,0,0,,36,84,.429,.429,26,35,.743,20,50,70,4,6,12,18,52,98,0,,catoke01
345,Kelvin Cato,31,ORL,C,23,0,299,31,72,.431,0,0,,31,72,.431,.431,26,35,.743,19,44,63,2,6,10,16,48,88,0,,catoke01
345,Kelvin Cato,31,DET,C,4,0,34,5,12,.417,0,0,,5,12,.417,.417,0,0,,1,6,7,2,0,2,2,4,10,0,,catoke01
346,Luke Jackson,24,CLE,SF,36,0,315,29,85,.341,12,36,.333,17,49,.347,.412,26,33,.788,16,24,40,25,11,2,31,30,96,0,,jackslu02
347,Lee Nailon,30,PHI,PF,22,0,237,40,80,.500,0,0,,40,80,.500,.500,13,15,.867,23,19,42,7,8,4,10,32,93,0,,nailole01
348,Calbert Cheaney,34,GSW,SF,42,0,448,42,108,.389,0,8,.000,42,100,.420,.389,8,8,1.000,20,41,61,19,13,2,17,38,92,0,,cheanca01
349,Eric Williams,33,TOR,SF,28,11,352,29,75,.387,5,18,.278,24,57,.421,.420,28,38,.737,10,40,50,15,7,2,15,55,91,0,,willier01
350,Ryan Bowen,30,HOU,SF,68,19,652,37,124,.298,3,22,.136,34,102,.333,.310,11,14,.786,31,57,88,24,21,6,13,85,88,0,,bowenry01
351,Travis Diener,23,ORL,PG,23,0,246,29,69,.420,25,57,.439,4,12,.333,.601,5,6,.833,4,17,21,16,7,0,10,22,88,0,,dienetr01
352,Walter McCarty,31,LAC,SF,36,1,353,33,99,.333,10,45,.222,23,54,.426,.384,12,21,.571,15,53,68,23,8,5,19,52,88,0,,mccarwa01
353,Danny Fortson,29,SEA,C,23,1,276,27,51,.529,0,0,,27,51,.529,.529,33,43,.767,31,47,78,2,4,2,26,76,87,0,,fortsda01
354,Lindsey Hunter,35,DET,PG,30,1,353,37,100,.370,11,43,.256,26,57,.456,.425,2,4,.500,10,30,40,62,19,1,20,44,87,0,,hunteli01
355,Andre Barrett,23,2TM,PG,19,0,282,38,104,.365,2,14,.143,36,90,.400,.375,9,12,.750,9,16,25,52,10,0,15,13,87,0,,barrean01
355,Andre Barrett,23,PHO,PG,2,0,21,3,7,.429,0,1,.000,3,6,.500,.429,3,3,1.000,1,2,3,2,0,0,1,1,9,0,,barrean01
355,Andre Barrett,23,TOR,PG,17,0,261,35,97,.361,2,13,.154,33,84,.393,.371,6,9,.667,8,14,22,50,10,0,14,12,78,0,,barrean01
356,Jon Barry,36,HOU,SG,20,0,342,25,65,.385,12,32,.375,13,33,.394,.477,24,29,.828,1,30,31,26,13,1,22,25,86,0,,barryjo01
357,Mike Wilks,26,2TM,PG,47,0,348,29,90,.322,3,19,.158,26,71,.366,.339,25,41,.610,9,30,39,32,14,1,24,34,86,0,,wilksmi01
357,Mike Wilks,26,CLE,PG,37,0,243,17,59,.288,2,14,.143,15,45,.333,.305,6,12,.500,6,21,27,18,8,1,15,27,42,0,,wilksmi01
357,Mike Wilks,26,SEA,PG,10,0,105,12,31,.387,1,5,.200,11,26,.423,.403,19,29,.655,3,9,12,14,6,0,9,7,44,0,,wilksmi01
358,Gerald Fitch,23,MIA,PG,18,1,239,30,89,.337,7,26,.269,23,63,.365,.376,17,23,.739,7,23,30,33,7,5,15,28,84,0,,fitchge01
359,Vitaly Potapenko,30,2TM,C,33,12,353,37,71,.521,0,0,,37,71,.521,.521,10,17,.588,27,37,64,9,2,2,16,50,84,0,,potapvi01
359,Vitaly Potapenko,30,SEA,C,24,12,321,32,64,.500,0,0,,32,64,.500,.500,10,17,.588,26,36,62,7,2,2,14,44,74,0,,potapvi01
359,Vitaly Potapenko,30,SAC,C,9,0,32,5,7,.714,0,0,,5,7,.714,.714,0,0,,1,1,2,2,0,0,2,6,10,0,,potapvi01
360,Sean Marks,30,SAS,PF,25,0,181,37,71,.521,0,3,.000,37,68,.544,.521,7,12,.583,12,31,43,7,5,7,7,21,81,0,,marksse01
361,Ronald Dupree,25,MIN,SF,36,0,265,33,63,.524,0,1,.000,33,62,.532,.524,14,41,.341,21,28,49,14,12,0,14,44,80,0,,duprero01
362,Mario Kasun,25,ORL,C,28,0,213,31,69,.449,0,0,,31,69,.449,.449,18,23,.783,24,36,60,3,2,3,15,69,80,0,,kasunma01
363,Charles Smith,30,2TM,SG,22,4,210,30,72,.417,15,38,.395,15,34,.441,.521,5,8,.625,3,13,16,9,5,6,4,28,80,0,,smithch04
363,Charles Smith,30,POR,SG,21,4,208,30,71,.423,15,37,.405,15,34,.441,.528,5,8,.625,3,13,16,9,5,6,4,27,80,0,,smithch04
363,Charles Smith,30,DEN,SG,1,0,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,1,0,0,,smithch04
364,C.J. Miles,18,UTA,PG,23,0,203,28,76,.368,5,20,.250,23,56,.411,.401,18,24,.750,18,20,38,16,7,2,9,20,79,0,,milescj01
365,Sergei Monia,22,2TM,SF,26,15,343,29,87,.333,9,34,.265,20,53,.377,.385,10,14,.714,11,41,52,19,7,5,12,41,77,0,,moniase01
365,Sergei Monia,22,POR,SF,23,15,336,29,85,.341,9,33,.273,20,52,.385,.394,8,12,.667,11,40,51,19,6,5,12,41,75,0,,moniase01
365,Sergei Monia,22,SAC,SF,3,0,7,0,2,.000,0,1,.000,0,1,.000,.000,2,2,1.000,0,1,1,0,1,0,0,0,2,0,,moniase01
366,Bo Outlaw,34,ORL,PF,32,0,355,35,58,.603,0,0,,35,58,.603,.603,5,8,.625,31,46,77,14,10,12,17,50,75,0,,outlabo01
367,Andrew Bynum,18,LAL,C,46,0,338,33,82,.402,0,0,,33,82,.402,.402,8,27,.296,34,46,80,9,4,22,17,56,74,0,,bynuman01
368,D.J. Mbenga,25,DAL,C,43,1,237,32,60,.533,0,1,.000,32,59,.542,.533,10,20,.500,19,37,56,2,6,25,16,47,74,0,,mbengdj01
369,Mark Madsen,30,MIN,C,62,7,676,27,66,.409,0,7,.000,27,59,.458,.409,20,47,.426,50,91,141,11,23,17,26,114,74,0,,madsema01
370,Mateen Cleaves,28,SEA,PG,27,0,230,25,71,.352,4,16,.250,21,55,.382,.380,19,24,.792,2,12,14,42,3,2,14,30,73,0,,cleavma01
371,Jackson Vroman,24,NOK,PF,41,2,406,26,66,.394,0,0,,26,66,.394,.394,21,44,.477,33,53,86,11,12,11,21,78,73,0,,vromaja01
372,Stacey Augmon,37,ORL,SF,36,3,385,25,73,.342,0,0,,25,73,.342,.342,21,30,.700,18,35,53,23,12,6,11,40,71,0,,augmost01
373,Rawle Marshall,23,DAL,SF,23,9,241,24,60,.400,1,3,.333,23,57,.404,.408,22,29,.759,8,23,31,10,8,7,15,17,71,0,,marshra01
374,Kevin Burleson,26,CHA,PG,39,1,340,22,88,.250,10,54,.185,12,34,.353,.307,16,17,.941,4,22,26,48,26,2,25,63,70,0,,burleke01
375,John Edwards,24,ATL,C,40,4,296,31,64,.484,0,0,,31,64,.484,.484,8,11,.727,18,30,48,5,3,15,12,76,70,0,,edwarjo01
376,Willie Green,24,PHI,SG,10,2,153,28,66,.424,10,19,.526,18,47,.383,.500,4,5,.800,1,14,15,5,2,0,12,13,70,0,,greenwi01
377,Antoine Wright,21,NJN,SG,39,0,370,29,81,.358,1,15,.067,28,66,.424,.364,11,22,.500,8,22,30,12,4,3,21,42,70,0,,wrighan01
378,Andre Owens,25,UTA,PG,23,2,210,27,74,.365,3,16,.188,24,58,.414,.385,12,18,.667,11,10,21,8,5,0,13,25,69,0,,owensan01
379,Brandon Bass,20,NOK,PF,29,1,268,28,70,.400,0,0,,28,70,.400,.400,12,19,.632,18,50,68,3,3,7,11,18,68,0,,bassbr01
380,Michael Bradley,26,PHI,PF,46,1,367,32,79,.405,1,5,.200,31,74,.419,.411,2,3,.667,40,67,107,17,5,7,19,39,67,0,,bradlmi01
381,Andray Blatche,19,WAS,PF,29,0,175,26,67,.388,3,13,.231,23,54,.426,.410,10,12,.833,12,26,38,10,5,7,12,36,65,0,,blatcan01
382,Dan Dickau,27,BOS,PG,19,0,234,17,46,.370,10,20,.500,7,26,.269,.478,18,18,1.000,5,11,16,40,11,1,18,40,62,0,,dickada01
383,Loren Woods,27,TOR,C,27,4,324,28,59,.475,0,1,.000,28,58,.483,.475,6,14,.429,44,66,110,4,9,23,16,49,62,0,,woodslo01
384,Bracey Wright,21,MIN,SG,7,0,135,21,51,.412,6,17,.353,15,34,.441,.471,14,16,.875,3,15,18,5,1,0,8,8,62,0,,wrighbr02
385,Brian Grant,33,PHO,C,21,2,248,27,65,.415,0,0,,27,65,.415,.415,7,8,.875,11,46,57,7,5,3,7,45,61,0,,grantbr01
386,Jason Maxiell,22,DET,PF,26,0,159,23,54,.426,0,0,,23,54,.426,.426,14,42,.333,12,16,28,3,4,5,11,14,60,0,,maxieja01
387,Ronnie Price,22,SAC,PG,29,0,150,21,58,.362,6,27,.222,15,31,.484,.414,12,12,1.000,5,10,15,11,6,0,10,10,60,0,,pricero01
388,Eric Piatkowski,35,CHI,SG,29,1,228,24,61,.393,9,33,.273,15,28,.536,.467,2,5,.400,4,19,23,13,6,1,11,20,59,0,,piatker01
389,Dorell Wright,20,MIA,SF,20,2,132,20,43,.465,3,6,.500,17,37,.459,.500,15,17,.882,2,30,32,8,3,1,14,12,58,0,,wrighdo01
390,Stephen Graham,23,3TM,SG,22,0,175,21,54,.389,2,10,.200,19,44,.432,.407,14,15,.933,5,22,27,7,5,2,13,31,58,0,,grahast01
390,Stephen Graham,23,HOU,SG,6,0,38,6,16,.375,1,5,.200,5,11,.455,.406,4,4,1.000,1,6,7,3,2,0,5,5,17,0,,grahast01
390,Stephen Graham,23,CHI,SG,3,0,20,1,5,.200,1,4,.250,0,1,.000,.300,2,2,1.000,0,3,3,1,0,0,1,3,5,0,,grahast01
390,Stephen Graham,23,CLE,SG,13,0,117,14,33,.424,0,1,.000,14,32,.438,.424,8,9,.889,4,13,17,3,3,2,7,23,36,0,,grahast01
391,Lou Williams,19,PHI,PG,30,0,145,23,52,.442,2,9,.222,21,43,.488,.462,8,13,.615,3,16,19,10,5,0,13,13,56,0,,willilo02
392,Will Bynum,23,GSW,PG,15,0,162,21,52,.404,2,9,.222,19,43,.442,.423,10,16,.625,3,9,12,19,7,0,14,10,54,0,,bynumwi01
393,Rick Brunson,33,2TM,PG,27,0,246,21,54,.389,5,13,.385,16,41,.390,.435,7,12,.583,1,21,22,35,8,1,22,22,54,0,,brunsri01
393,Rick Brunson,33,SEA,PG,4,0,31,5,8,.625,0,1,.000,5,7,.714,.625,0,0,,0,2,2,2,0,0,3,1,10,0,,brunsri01
393,Rick Brunson,33,HOU,PG,23,0,215,16,46,.348,5,12,.417,11,34,.324,.402,7,12,.583,1,19,20,33,8,1,19,21,44,0,,brunsri01
394,Anthony Grundy,26,ATL,SG,12,0,108,19,38,.500,5,15,.333,14,23,.609,.566,9,14,.643,1,16,17,9,7,0,9,14,52,0,,grundan01
395,Lawrence Roberts,23,MEM,C,33,0,181,20,44,.455,0,2,.000,20,42,.476,.455,11,23,.478,26,23,49,5,8,2,5,30,51,0,,roberla01
396,Boniface N'Dong,28,LAC,C,23,1,152,22,53,.415,0,1,.000,22,52,.423,.415,6,9,.667,15,22,37,7,2,5,6,23,50,0,,ndongbo01
397,Robert Whaley,23,UTA,C,23,0,212,23,57,.404,0,0,,23,57,.404,.404,3,6,.500,16,27,43,17,7,8,14,41,49,0,,whalero01
398,Ira Newble,31,CLE,SG,36,3,353,17,57,.298,3,13,.231,14,44,.318,.325,11,16,.688,21,35,56,9,5,10,12,47,48,0,,newblir01
399,Chris Taft,20,GSW,C,17,0,144,23,38,.605,0,0,,23,38,.605,.605,1,6,.167,19,17,36,2,2,7,2,25,47,0,,taftch01
400,Calvin Booth,29,WAS,C,33,2,250,20,47,.426,1,2,.500,19,45,.422,.436,5,9,.556,19,33,52,12,9,9,8,44,46,0,,boothca01
