Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
449,Awvee Storey,27,NJN,SG,9,0,32,3,10,.300,1,2,.500,2,8,.250,.350,1,2,.500,4,1,5,1,0,0,0,3,8,0,,storeaw01
450,Andre Emmett,22,MEM,SG,8,0,28,2,6,.333,0,0,,2,6,.333,.333,3,5,.600,0,2,2,0,0,0,1,4,7,0,,emmetan01
451,Yuta Tabuse,24,PHO,PG,4,0,17,1,6,.167,1,1,1.000,0,5,.000,.250,4,4,1.000,2,2,4,3,0,0,1,1,7,0,,tabusyu01
452,Dorell Wright,19,MIA,SF,3,0,27,3,11,.273,0,4,.000,3,7,.429,.273,1,1,1.000,0,1,1,3,4,0,3,2,7,0,,wrighdo01
453,Lonny Baxter,26,NOH,PF,4,0,36,3,11,.273,0,0,,3,11,.273,.273,0,2,.000,4,4,8,0,0,0,4,10,6,0,,baxtelo01
454,Torraye Braggs,28,HOU,PF,7,0,24,3,7,.429,0,0,,3,7,.429,.429,0,0,,7,5,12,0,0,0,2,4,6,0,,braggto01
455,Frank Williams,24,CHI,SG,9,0,71,3,20,.150,0,4,.000,3,16,.188,.150,0,0,,2,4,6,11,2,3,3,9,6,0,,willifr02
456,Tony Bobbitt,25,LAL,SG,2,0,12,2,5,.400,1,2,.500,1,3,.333,.500,0,0,,0,3,3,0,0,0,0,1,5,0,,bobbito01
457,Anthony Miller,33,ATL,PF,2,0,9,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,1,1,1,1,0,1,2,4,0,,millean01
458,Mark Pope,32,DEN,PF,9,0,27,2,6,.333,0,0,,2,6,.333,.333,0,0,,5,3,8,1,1,2,1,5,4,0,,popema01
459,Kirk Penney,24,LAC,SG,4,0,12,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,0,1,1,1,0,0,2,0,2,0,,penneki01
460,Pavel Podkolzin,20,DAL,C,5,0,10,0,0,,0,0,,0,0,,,1,2,.500,0,2,2,0,0,0,2,4,1,0,,podkopa01
461,Maurice Baker,25,2TM,PG,5,0,19,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,1,2,1,1,0,1,3,0,0,,bakerma01
461,Maurice Baker,25,LAC,PG,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,bakerma01
461,Maurice Baker,25,POR,PG,4,0,18,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,1,2,1,1,0,1,3,0,0,,bakerma01
462,Linton Johnson,24,SAS,SF,2,0,15,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,3,3,0,1,0,1,1,0,0,,johnsli01
463,Brandin Knight,23,HOU,PG,1,0,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,1,0,0,0,0,0,0,,knighbr02
464,Ibo Kutluay,30,SEA,SG,5,0,12,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,0,0,2,1,0,0,,kutluib01
,League Average,,,,,,,,,.447,,,.356,,,.470,.482,,,.756,,,,,,,,,,,,-9999
