Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
268,Erick Dampier,34,DAL,C,55,47,1280,133,213,.624,1,3,.333,132,210,.629,.627,61,101,.604,128,272,400,31,15,77,61,153,328,0,,dampier01
269,Morris Peterson,32,NOH,SG,46,39,973,116,301,.385,62,171,.363,54,130,.415,.488,33,54,.611,17,109,126,41,25,5,27,81,327,0,,petermo01
270,Jason Kapono,28,PHI,SF,57,12,976,126,301,.419,63,171,.368,63,130,.485,.523,9,15,.600,14,52,66,39,21,6,34,80,324,0,,kaponja01
271,Rodney Carney,25,PHI,SG,68,0,857,113,282,.401,41,135,.304,72,147,.490,.473,52,63,.825,26,111,137,37,25,20,21,79,319,0,,carnero01
272,Travis Outlaw,25,2TM,SF,34,6,730,110,281,.391,40,105,.381,70,176,.398,.463,49,59,.831,33,88,121,34,18,17,32,43,309,0,,outlatr01
272,Travis Outlaw,25,POR,SF,11,0,231,38,101,.376,12,31,.387,26,70,.371,.436,21,24,.875,13,25,38,8,7,8,12,13,109,0,,outlatr01
272,Travis Outlaw,25,LAC,SF,23,6,499,72,180,.400,28,74,.378,44,106,.415,.478,28,35,.800,20,63,83,26,11,9,20,30,200,0,,outlatr01
273,Stephen Graham,27,CHA,SG,70,8,804,119,240,.496,16,50,.320,103,190,.542,.529,42,65,.646,24,111,135,23,20,10,36,94,296,0,,grahast01
274,Jamario Moon,29,CLE,SF,61,2,1052,114,247,.462,32,100,.320,82,147,.558,.526,36,45,.800,26,165,191,49,34,30,23,69,296,0,,moonja01
275,Marcin Gortat,25,ORL,C,81,0,1088,121,227,.533,0,3,.000,121,224,.540,.533,51,75,.680,104,237,341,17,17,70,46,138,293,0,,gortama01
276,Brandon Bass,24,ORL,PF,50,3,648,119,233,.511,0,0,,119,233,.511,.511,52,63,.825,54,73,127,19,12,27,31,69,290,0,,bassbr01
277,Marquis Daniels,29,BOS,SF,51,4,937,124,249,.498,6,28,.214,118,221,.534,.510,34,56,.607,27,68,95,66,27,6,42,91,288,0,,daniema01
278,Jodie Meeks,22,2TM,SG,60,0,719,104,268,.388,42,132,.318,62,136,.456,.466,31,39,.795,9,90,99,39,18,5,25,52,281,0,,meeksjo01
278,Jodie Meeks,22,MIL,SG,41,0,486,64,177,.362,23,82,.280,41,95,.432,.427,18,21,.857,5,67,72,22,13,4,20,33,169,0,,meeksjo01
278,Jodie Meeks,22,PHI,SG,19,0,233,40,91,.440,19,50,.380,21,41,.512,.544,13,18,.722,4,23,27,17,5,1,5,19,112,0,,meeksjo01
279,Chris Hunter,25,GSW,C,60,9,783,109,217,.502,0,4,.000,109,213,.512,.502,52,69,.754,56,111,167,37,13,35,30,132,270,0,,huntech01
280,Marcus Williams,24,MEM,PG,62,1,872,104,271,.384,24,81,.296,80,190,.421,.428,37,55,.673,13,80,93,161,32,1,74,43,269,0,,willima03
281,Joey Graham,27,DEN,SF,63,18,759,105,202,.520,2,13,.154,103,189,.545,.525,54,73,.740,39,84,123,22,23,7,43,104,266,0,,grahajo01
282,Sasha Pavlović,26,MIN,SF,71,0,877,109,300,.363,35,118,.297,74,182,.407,.422,10,26,.385,12,105,117,58,23,6,53,84,263,0,,pavloal01
283,Julian Wright,22,NOH,SF,68,14,871,116,232,.500,2,6,.333,114,226,.504,.504,25,41,.610,58,86,144,41,29,18,44,45,259,0,,wrighju01
284,James Johnson,22,CHI,PF,65,11,757,95,210,.452,15,46,.326,80,164,.488,.488,51,70,.729,34,94,128,48,21,43,62,126,256,0,,johnsja01
285,Vladimir Radmanović,29,2TM,PF,41,20,891,103,273,.377,30,108,.278,73,165,.442,.432,20,27,.741,51,127,178,45,29,7,44,97,256,0,,radmavl01
285,Vladimir Radmanović,29,CHA,PF,8,0,133,14,42,.333,7,22,.318,7,20,.350,.417,4,6,.667,8,21,29,7,3,1,5,18,39,0,,radmavl01
285,Vladimir Radmanović,29,GSW,PF,33,20,758,89,231,.385,23,86,.267,66,145,.455,.435,16,21,.762,43,106,149,38,26,6,39,79,217,0,,radmavl01
286,Ronnie Price,26,UTA,PG,60,4,806,98,242,.405,18,63,.286,80,179,.447,.442,41,59,.695,28,46,74,123,40,13,56,109,255,0,,pricero01
287,James Singleton,28,2TM,SF,57,3,977,97,254,.382,7,37,.189,90,217,.415,.396,53,62,.855,108,168,276,31,28,43,49,113,254,0,,singlja01
287,James Singleton,28,DAL,SF,25,0,211,24,64,.375,5,22,.227,19,42,.452,.414,6,6,1.000,17,38,55,9,11,7,12,31,59,0,,singlja01
287,James Singleton,28,WAS,PF,32,3,766,73,190,.384,2,15,.133,71,175,.406,.389,47,56,.839,91,130,221,22,17,36,37,82,195,0,,singlja01
288,Josh Boone,25,NJN,PF,63,28,1045,117,223,.525,0,0,,117,223,.525,.525,19,58,.328,124,191,315,29,30,48,37,111,253,0,,boonejo01
289,Ime Udoka,32,SAC,SG,69,2,944,91,241,.378,26,91,.286,65,150,.433,.432,42,57,.737,51,140,191,58,34,6,42,83,250,0,,udokaim01
290,Shaun Livingston,24,2TM,PG,36,18,796,104,201,.517,0,6,.000,104,195,.533,.517,42,48,.875,16,62,78,130,17,11,58,61,250,0,,livinsh01
290,Shaun Livingston,24,OKC,PG,10,0,130,5,16,.313,0,2,.000,5,14,.357,.313,0,0,,4,16,20,14,5,2,8,9,10,0,,livinsh01
290,Shaun Livingston,24,WAS,PG,26,18,666,99,185,.535,0,4,.000,99,181,.547,.535,42,48,.875,12,46,58,116,12,9,50,52,240,0,,livinsh01
291,Tyler Hansbrough,24,IND,PF,29,1,511,81,225,.360,0,4,.000,81,221,.367,.360,84,113,.743,60,78,138,28,17,8,21,70,246,0,,hansbty01
292,Tracy McGrady,30,2TM,SG,30,24,673,91,235,.387,16,64,.250,75,171,.439,.421,47,63,.746,22,72,94,99,15,14,44,40,245,0,,mcgratr01
292,Tracy McGrady,30,HOU,SG,6,0,46,7,19,.368,1,2,.500,6,17,.353,.395,4,6,.667,0,5,5,6,0,2,1,2,19,0,,mcgratr01
292,Tracy McGrady,30,NYK,SG,24,24,627,84,216,.389,15,62,.242,69,154,.448,.424,43,57,.754,22,67,89,93,15,12,43,38,226,0,,mcgratr01
293,Jordan Hill,22,2TM,PF,47,0,624,99,201,.493,0,2,.000,99,199,.497,.493,46,68,.676,76,99,175,20,14,21,30,92,244,0,,hilljo01
293,Jordan Hill,22,NYK,PF,24,0,252,41,92,.446,0,2,.000,41,90,.456,.446,15,21,.714,32,29,61,7,10,9,12,37,97,0,,hilljo01
293,Jordan Hill,22,HOU,PF,23,0,372,58,109,.532,0,0,,58,109,.532,.532,31,47,.660,44,70,114,13,4,12,18,55,147,0,,hilljo01
294,Dante Cunningham,22,POR,PF,63,2,707,106,214,.495,0,2,.000,106,212,.500,.495,31,48,.646,54,106,160,14,24,22,15,97,243,0,,cunnida01
295,Devean George,32,GSW,SF,45,4,761,89,206,.432,48,123,.390,41,83,.494,.549,16,23,.696,21,93,114,32,41,10,15,89,242,0,,georgde01
296,Greg Oden,22,POR,C,21,21,502,92,152,.605,0,0,,92,152,.605,.605,49,64,.766,64,114,178,19,8,48,39,84,233,0,,odengr01
297,Trenton Hassell,30,NJN,SF,52,31,1106,90,219,.411,0,5,.000,90,214,.421,.411,52,69,.754,56,96,152,50,17,9,47,91,232,0,,hassetr01
298,Jeff Teague,21,ATL,PG,71,3,719,90,227,.396,7,32,.219,83,195,.426,.412,41,49,.837,5,62,67,122,34,11,50,82,228,0,,teaguje01
299,Jawad Williams,26,CLE,PG,54,6,742,81,206,.393,30,93,.323,51,113,.451,.466,32,45,.711,16,67,83,34,12,5,18,73,224,0,,willija04
300,Daequan Cook,22,MIA,SG,45,3,691,81,253,.320,40,126,.317,41,127,.323,.399,21,25,.840,9,73,82,43,14,10,24,50,223,0,,cookda02
301,Joel Anthony,27,MIA,C,80,16,1322,76,159,.478,0,0,,76,159,.478,.478,66,92,.717,123,126,249,12,20,109,45,158,218,0,,anthojo01
302,Michael Redd,30,MIL,SG,18,12,492,75,213,.352,18,60,.300,57,153,.373,.394,47,66,.712,11,43,54,39,19,2,15,24,215,0,,reddmi01
303,Darko Miličić,24,2TM,C,32,18,685,100,204,.490,0,1,.000,100,203,.493,.490,15,28,.536,47,104,151,47,22,34,35,82,215,0,,milicda01
303,Darko Miličić,24,NYK,C,8,0,71,8,17,.471,0,0,,8,17,.471,.471,0,0,,5,13,18,4,4,1,2,7,16,0,,milicda01
303,Darko Miličić,24,MIN,C,24,18,614,92,187,.492,0,1,.000,92,186,.495,.492,15,28,.536,42,91,133,43,18,33,33,75,199,0,,milicda01
304,Bobby Brown,25,2TM,PG,45,0,519,88,237,.371,26,98,.265,62,139,.446,.426,13,15,.867,9,29,38,88,15,1,46,42,215,0,,brownbo02
304,Bobby Brown,25,NOH,PG,22,0,328,60,152,.395,17,66,.258,43,86,.500,.451,8,8,1.000,1,17,18,46,9,1,24,28,145,0,,brownbo02
304,Bobby Brown,25,LAC,PG,23,0,191,28,85,.329,9,32,.281,19,53,.358,.382,5,7,.714,8,12,20,42,6,0,22,14,70,0,,brownbo02
305,Kurt Thomas,37,MIL,C,70,9,1049,99,208,.476,0,0,,99,208,.476,.476,12,15,.800,84,207,291,47,26,46,48,159,210,0,,thomaku01
306,DeMarre Carroll,23,MEM,SF,71,1,795,88,222,.396,0,6,.000,88,216,.407,.396,33,53,.623,53,97,150,33,28,9,24,107,209,0,,carrode01
307,Hasheem Thabeet,22,MEM,C,68,13,883,77,131,.588,0,0,,77,131,.588,.588,54,93,.581,85,158,243,11,15,89,43,162,208,0,,thabeha01
308,Sebastian Telfair,24,2TM,PG,43,1,659,83,201,.413,13,56,.232,70,145,.483,.445,29,37,.784,5,40,45,126,24,5,50,71,208,0,,telfase01
308,Sebastian Telfair,24,LAC,PG,39,1,582,67,166,.404,11,47,.234,56,119,.471,.437,24,31,.774,5,36,41,114,22,5,44,65,169,0,,telfase01
308,Sebastian Telfair,24,CLE,PG,4,0,77,16,35,.457,2,9,.222,14,26,.538,.486,5,6,.833,0,4,4,12,2,0,6,6,39,0,,telfase01
309,Solomon Jones,25,IND,C,52,2,675,78,176,.443,0,3,.000,78,173,.451,.443,51,71,.718,51,93,144,32,14,37,40,125,207,0,,jonesso01
310,Ronny Turiaf,27,GSW,C,42,20,872,85,146,.582,0,1,.000,85,145,.586,.582,37,78,.474,54,137,191,90,23,54,49,98,207,0,,turiaro01
311,Francisco García,28,SAC,SG,25,4,575,82,176,.466,23,59,.390,59,117,.504,.531,15,17,.882,11,55,66,45,10,19,21,49,202,0,,garcifr01
312,Michael Finley,36,2TM,SF,46,7,709,81,184,.440,32,82,.390,49,102,.480,.527,8,15,.533,6,65,71,43,10,6,21,33,202,0,,finlemi01
312,Michael Finley,36,SAS,SF,25,6,395,37,97,.381,13,41,.317,24,56,.429,.448,6,9,.667,5,33,38,19,6,4,13,12,93,0,,finlemi01
312,Michael Finley,36,BOS,SF,21,1,314,44,87,.506,19,41,.463,25,46,.543,.615,2,6,.333,1,32,33,24,4,2,8,21,109,0,,finlemi01
313,Shelden Williams,26,BOS,PF,54,0,597,63,121,.521,0,1,.000,63,120,.525,.521,75,98,.765,47,99,146,21,13,21,30,85,201,0,,willish02
314,Oleksiy Pecherov,24,MIN,C,44,5,447,77,188,.410,14,52,.269,63,136,.463,.447,29,32,.906,32,92,124,11,9,14,32,55,197,0,,pecheol01
315,Joe Smith,34,ATL,PF,64,1,592,77,193,.399,1,7,.143,76,186,.409,.402,39,48,.813,66,91,157,21,6,19,22,95,194,0,,smithjo02
316,Jason Smith,23,PHI,PF,56,2,658,75,174,.431,10,29,.345,65,145,.448,.460,29,42,.690,54,81,135,33,21,28,35,110,189,0,,smithja02
317,Derrick Brown,22,CHA,SF,57,0,535,68,147,.463,2,7,.286,66,140,.471,.469,48,72,.667,31,47,78,19,21,10,19,53,186,0,,brownde04
318,Sasha Vujačić,25,LAL,SG,67,1,575,66,164,.402,25,81,.309,41,83,.494,.479,28,33,.848,25,54,79,41,20,4,17,67,185,0,,vujacsa01
319,Anthony Carter,34,DEN,PG,54,7,859,76,181,.420,17,63,.270,59,118,.500,.467,11,13,.846,17,72,89,160,39,13,58,72,180,0,,cartean01
320,Josh McRoberts,22,IND,C,42,3,524,76,146,.521,8,23,.348,68,123,.553,.548,19,38,.500,40,87,127,44,17,16,19,74,179,0,,mcrobjo01
321,Theo Ratliff,36,2TM,C,49,29,807,70,152,.461,0,0,,70,152,.461,.461,38,50,.760,59,98,157,25,12,61,41,87,178,0,,ratlith01
321,Theo Ratliff,36,SAS,C,21,3,183,16,36,.444,0,0,,16,36,.444,.444,2,4,.500,15,25,40,9,3,18,16,27,34,0,,ratlith01
321,Theo Ratliff,36,CHA,C,28,26,624,54,116,.466,0,0,,54,116,.466,.466,36,46,.783,44,73,117,16,9,43,25,60,144,0,,ratlith01
322,Josh Powell,27,LAL,PF,63,0,581,71,194,.366,7,16,.438,64,178,.360,.384,20,31,.645,44,72,116,35,9,6,33,71,169,0,,poweljo01
323,Andris Biedriņš,23,GSW,C,33,29,763,81,137,.591,0,0,,81,137,.591,.591,4,25,.160,63,196,259,57,20,44,32,117,166,0,,biedran01
324,Rasho Nesterović,33,TOR,C,42,8,413,81,149,.544,0,0,,81,149,.544,.544,1,5,.200,37,52,89,25,10,17,16,54,163,0,,nestera01
325,Chucky Atkins,35,DET,PG,40,11,644,57,157,.363,22,73,.301,35,84,.417,.433,25,27,.926,5,24,29,91,17,0,32,53,161,0,,atkinch01
326,Ricky Davis,30,LAC,SF,36,2,499,62,143,.434,16,42,.381,46,101,.455,.490,18,31,.581,10,47,57,39,11,3,29,39,158,0,,davisri01
327,Kwame Brown,27,DET,C,48,1,660,62,124,.500,0,1,.000,62,123,.504,.500,33,98,.337,53,124,177,22,15,12,43,93,157,0,,brownkw01
328,Eduardo Nájera,33,2TM,PF,46,5,685,62,146,.425,19,64,.297,43,82,.524,.490,14,24,.583,34,81,115,29,26,14,25,94,157,0,,najered01
328,Eduardo Nájera,33,NJN,PF,13,2,204,20,53,.377,3,17,.176,17,36,.472,.406,6,12,.500,12,26,38,15,9,2,12,33,49,0,,najered01
328,Eduardo Nájera,33,DAL,PF,33,3,481,42,93,.452,16,47,.340,26,46,.565,.538,8,12,.667,22,55,77,14,17,12,13,61,108,0,,najered01
329,Chris Wilcox,27,DET,PF,34,10,441,63,120,.525,0,0,,63,120,.525,.525,26,52,.500,44,73,117,13,13,12,38,64,152,0,,wilcoch01
330,Jon Brockman,22,SAC,PF,52,4,654,55,103,.534,0,0,,55,103,.534,.534,37,62,.597,105,108,213,22,15,5,23,115,147,0,,brockjo01
331,James Jones,29,MIA,SF,36,6,503,43,119,.361,37,90,.411,6,29,.207,.517,23,28,.821,4,41,45,17,11,4,11,45,146,0,,jonesja02
332,Darrell Arthur,21,MEM,PF,32,1,457,63,146,.432,0,1,.000,63,145,.434,.432,17,30,.567,37,73,110,15,14,14,22,60,143,0,,arthuda01
333,Cartier Martin,25,2TM,SF,18,2,390,50,136,.368,17,49,.347,33,87,.379,.430,24,30,.800,25,43,68,16,11,1,19,48,141,0,,martica01
333,Cartier Martin,25,GSW,SF,10,2,276,32,88,.364,10,31,.323,22,57,.386,.420,16,21,.762,17,30,47,9,8,0,13,36,90,0,,martica01
333,Cartier Martin,25,WAS,SF,8,0,114,18,48,.375,7,18,.389,11,30,.367,.448,8,9,.889,8,13,21,7,3,1,6,12,51,0,,martica01
334,Earl Clark,22,PHO,PF,51,0,383,56,151,.371,2,5,.400,54,146,.370,.377,26,36,.722,18,44,62,21,7,13,23,25,140,0,,clarkea01
335,DeShawn Stevenson,28,2TM,SG,64,18,883,46,163,.282,19,87,.218,27,76,.355,.340,25,35,.714,11,80,91,56,16,6,30,74,136,0,,stevede01
335,DeShawn Stevenson,28,WAS,SG,40,13,616,29,103,.282,11,62,.177,18,41,.439,.335,18,25,.720,7,58,65,44,11,5,24,51,87,0,,stevede01
335,DeShawn Stevenson,28,DAL,SG,24,5,267,17,60,.283,8,25,.320,9,35,.257,.350,7,10,.700,4,22,26,12,5,1,6,23,49,0,,stevede01
336,Garrett Temple,23,3TM,SG,27,4,334,44,101,.436,13,37,.351,31,64,.484,.500,35,50,.700,6,25,31,21,13,6,27,42,136,0,,templga01
336,Garrett Temple,23,HOU,SG,9,0,118,13,29,.448,3,12,.250,10,17,.588,.500,16,24,.667,2,12,14,7,4,4,14,16,45,0,,templga01
336,Garrett Temple,23,SAC,SG,5,0,23,3,8,.375,0,2,.000,3,6,.500,.375,5,5,1.000,1,2,3,2,1,0,2,1,11,0,,templga01
336,Garrett Temple,23,SAS,SG,13,4,193,28,64,.438,10,23,.435,18,41,.439,.516,14,21,.667,3,11,14,12,8,2,11,25,80,0,,templga01
337,Tim Thomas,32,DAL,SF,18,1,285,49,106,.462,16,43,.372,33,63,.524,.538,21,24,.875,13,28,41,14,10,2,14,31,135,0,,thomati01
338,DaJuan Summers,22,DET,SF,44,0,405,46,130,.354,15,42,.357,31,88,.352,.412,27,38,.711,14,31,45,16,8,7,16,52,134,0,,summeda01
339,Jamaal Tinsley,31,MEM,PG,38,1,589,52,140,.371,7,39,.179,45,101,.446,.396,22,27,.815,11,55,66,108,33,5,63,67,133,0,,tinslja01
340,Anthony Johnson,35,ORL,PG,31,0,406,49,111,.441,13,39,.333,36,72,.500,.500,19,20,.950,8,40,48,63,11,1,26,32,130,0,,johnsan02
341,Kyrylo Fesenko,23,UTA,C,49,5,408,52,95,.547,0,1,.000,52,94,.553,.547,24,57,.421,33,57,90,15,6,19,24,78,128,0,,fesenky01
342,Jermaine Taylor,23,HOU,SG,31,4,303,45,119,.378,5,22,.227,40,97,.412,.399,33,46,.717,21,25,46,16,10,3,19,15,128,0,,tayloje02
343,Kelenna Azubuike,26,GSW,SF,9,7,231,48,88,.545,10,27,.370,38,61,.623,.602,19,28,.679,12,29,41,10,5,9,7,16,125,0,,azubuke01
344,Nathan Jawai,23,MIN,C,39,2,412,49,111,.441,0,1,.000,49,110,.445,.441,26,38,.684,49,55,104,24,10,9,27,58,124,0,,jawaina01
345,Sean May,25,SAC,C,37,4,331,51,111,.459,0,4,.000,51,107,.477,.459,21,32,.656,20,50,70,17,12,7,19,46,123,0,,mayse01
346,Joel Przybilla,30,POR,C,30,9,681,45,86,.523,0,0,,45,86,.523,.523,33,51,.647,72,166,238,8,8,43,39,95,123,0,,przybjo01
347,Johan Petro,24,DEN,C,36,16,436,54,101,.535,0,1,.000,54,100,.540,.535,14,21,.667,32,97,129,14,10,13,23,80,122,0,,petrojo01
348,Bobby Simmons,29,NJN,PF,23,2,395,42,117,.359,20,63,.317,22,54,.407,.444,18,20,.900,11,52,63,15,15,3,19,52,122,0,,simmobo01
349,Jonathan Bender,29,NYK,SF,25,1,292,40,100,.400,14,39,.359,26,61,.426,.470,24,26,.923,15,37,52,16,2,17,28,33,118,0,,bendejo01
350,Mikki Moore,34,GSW,C,23,20,406,54,90,.600,0,0,,54,90,.600,.600,7,11,.636,26,43,69,36,5,13,21,60,115,0,,mooremi01
351,Gerald Henderson,22,CHA,SG,43,0,355,37,104,.356,4,19,.211,33,85,.388,.375,35,47,.745,15,40,55,13,10,9,14,25,113,0,,hendege02
352,Steve Novak,26,LAC,SF,54,0,362,42,108,.389,22,71,.310,20,37,.541,.491,7,9,.778,1,32,33,6,7,2,2,21,113,0,,novakst01
353,Acie Law,25,3TM,PG,26,1,234,35,75,.467,5,16,.313,30,59,.508,.500,38,49,.776,3,14,17,26,11,1,17,16,113,0,,lawac01
353,Acie Law,25,GSW,PG,5,0,66,9,14,.643,1,3,.333,8,11,.727,.679,12,15,.800,0,2,2,7,6,0,2,5,31,0,,lawac01
353,Acie Law,25,CHA,PG,9,0,33,5,16,.313,0,1,.000,5,15,.333,.313,6,7,.857,0,1,1,3,1,1,3,3,16,0,,lawac01
353,Acie Law,25,CHI,PG,12,1,135,21,45,.467,4,12,.333,17,33,.515,.511,20,27,.741,3,11,14,16,4,0,12,8,66,0,,lawac01
354,Mardy Collins,25,LAC,SG,43,0,470,47,128,.367,4,17,.235,43,111,.387,.383,13,21,.619,13,37,50,44,23,1,32,45,111,0,,collima01
355,Marcus Banks,28,TOR,PG,22,0,244,39,73,.534,7,24,.292,32,49,.653,.582,24,29,.828,3,20,23,26,12,2,20,30,109,0,,banksma01
356,Sundiata Gaines,23,UTA,PG,32,0,217,38,82,.463,7,26,.269,31,56,.554,.506,23,46,.500,6,23,29,39,12,0,14,17,106,0,,gainesu01
357,Malik Allen,31,DEN,PF,51,3,456,46,116,.397,1,6,.167,45,110,.409,.401,12,13,.923,36,46,82,16,11,5,22,68,105,0,,allenma01
358,D.J. Mbenga,29,LAL,C,49,2,355,48,103,.466,0,0,,48,103,.466,.466,9,19,.474,32,55,87,8,5,29,15,54,105,0,,mbengdj01
359,Jeff Ayres,22,POR,C,39,4,405,43,65,.662,0,0,,43,65,.662,.662,18,20,.900,25,73,98,1,7,16,12,76,104,0,,pendeje02
360,Aaron Gray,25,2TM,C,32,0,311,42,82,.512,0,0,,42,82,.512,.512,20,28,.714,45,61,106,22,9,11,18,54,104,0,,grayaa01
360,Aaron Gray,25,CHI,C,8,0,50,8,21,.381,0,0,,8,21,.381,.381,2,7,.286,5,11,16,2,0,0,1,10,18,0,,grayaa01
360,Aaron Gray,25,NOH,C,24,0,261,34,61,.557,0,0,,34,61,.557,.557,18,21,.857,40,50,90,20,9,11,17,44,86,0,,grayaa01
361,Ian Mahinmi,23,SAS,C,26,0,165,35,55,.636,0,0,,35,55,.636,.636,31,47,.660,13,39,52,2,3,8,15,32,101,0,,mahinia01
362,Malik Hairston,22,SAS,SG,47,0,317,40,76,.526,2,11,.182,38,65,.585,.539,17,30,.567,13,36,49,16,4,9,11,29,99,0,,hairsma01
363,Reggie Evans,29,TOR,PF,28,1,311,34,69,.493,0,0,,34,69,.493,.493,27,60,.450,30,75,105,8,14,4,22,44,95,0,,evansre01
364,Royal Ivey,28,2TM,SG,44,0,326,35,83,.422,14,35,.400,21,48,.438,.506,9,12,.750,6,28,34,27,19,2,11,39,93,0,,iveyro01
364,Royal Ivey,28,PHI,SG,26,0,236,26,55,.473,12,24,.500,14,31,.452,.582,6,7,.857,5,21,26,17,10,2,5,25,70,0,,iveyro01
364,Royal Ivey,28,MIL,SG,18,0,90,9,28,.321,2,11,.182,7,17,.412,.357,3,5,.600,1,7,8,10,9,0,6,14,23,0,,iveyro01
365,Quinton Ross,28,2TM,SF,52,7,562,40,111,.360,4,21,.190,36,90,.400,.378,8,14,.571,17,32,49,12,13,6,11,69,92,0,,rossqu01
365,Quinton Ross,28,DAL,SF,27,7,301,23,56,.411,3,13,.231,20,43,.465,.438,5,8,.625,11,16,27,7,7,4,3,34,54,0,,rossqu01
365,Quinton Ross,28,WAS,SG,25,0,261,17,55,.309,1,8,.125,16,47,.340,.318,3,6,.500,6,16,22,5,6,2,8,35,38,0,,rossqu01
366,Dan Gadzuric,31,MIL,C,32,6,314,39,89,.438,0,0,,39,89,.438,.438,10,25,.400,38,54,92,12,9,13,15,63,88,0,,gadzuda01
367,Fabricio Oberto,34,WAS,C,57,20,650,35,56,.625,0,0,,35,56,.625,.625,13,17,.765,34,71,105,51,11,9,36,121,83,0,,obertfa01
368,Earl Barron,28,NYK,C,7,6,232,30,68,.441,0,0,,30,68,.441,.441,22,29,.759,31,46,77,8,4,4,11,24,82,0,,barroea01
369,Alonzo Gee,22,WAS,SG,11,2,182,28,59,.475,7,9,.778,21,50,.420,.534,18,29,.621,15,18,33,7,7,1,10,13,81,0,,geeal01
370,Leon Powe,26,CLE,SF,20,2,236,21,49,.429,0,0,,21,49,.429,.429,37,63,.587,19,42,61,0,6,2,11,36,79,0,,powele01
371,Brian Scalabrine,31,BOS,PF,52,3,472,29,85,.341,16,49,.327,13,36,.361,.435,4,6,.667,9,39,48,27,9,4,17,59,78,0,,scalabr01
372,Jamaal Magloire,31,MIA,C,36,0,359,28,56,.500,0,0,,28,56,.500,.500,21,59,.356,41,80,121,1,9,11,17,59,77,0,,magloja01
373,Etan Thomas,31,OKC,C,23,1,321,31,68,.456,0,0,,31,68,.456,.456,13,22,.591,18,46,64,1,4,16,18,39,75,0,,thomaet01
374,Adam Morrison,25,LAL,SF,31,0,241,32,85,.376,5,21,.238,27,64,.422,.406,5,8,.625,10,22,32,18,3,2,10,17,74,0,,morriad01
375,Raja Bell,33,2TM,SG,6,5,180,28,61,.459,12,27,.444,16,34,.471,.557,3,3,1.000,5,18,23,13,4,2,5,15,71,0,,bellra01
375,Raja Bell,33,CHA,SG,5,5,157,24,55,.436,9,24,.375,15,31,.484,.518,3,3,1.000,5,16,21,10,4,2,5,13,60,0,,bellra01
375,Raja Bell,33,GSW,SG,1,0,23,4,6,.667,3,3,1.000,1,3,.333,.917,0,0,,0,2,2,3,0,0,0,2,11,0,,bellra01
376,Hilton Armstrong,25,3TM,C,33,0,335,28,79,.354,0,1,.000,28,78,.359,.354,15,32,.469,27,54,81,21,15,12,22,59,71,0,,armsthi01
376,Hilton Armstrong,25,NOH,PF,18,0,239,19,50,.380,0,0,,19,50,.380,.380,13,28,.464,17,44,61,16,8,8,13,44,51,0,,armsthi01
376,Hilton Armstrong,25,SAC,C,6,0,56,4,12,.333,0,0,,4,12,.333,.333,2,2,1.000,5,9,14,2,2,4,4,5,10,0,,armsthi01
376,Hilton Armstrong,25,HOU,C,9,0,40,5,17,.294,0,1,.000,5,16,.313,.294,0,2,.000,5,1,6,3,5,0,5,10,10,0,,armsthi01
377,Luke Walton,29,LAL,SF,29,0,272,30,84,.357,7,17,.412,23,67,.343,.399,2,4,.500,12,26,38,40,10,1,12,19,69,0,,waltolu01
378,J.R. Giddens,24,2TM,SF,32,1,239,28,60,.467,0,10,.000,28,50,.560,.467,13,23,.565,16,35,51,13,9,2,17,29,69,0,,giddejr01
378,J.R. Giddens,24,BOS,SF,21,1,99,9,21,.429,0,2,.000,9,19,.474,.429,6,12,.500,4,16,20,6,4,1,7,10,24,0,,giddejr01
378,J.R. Giddens,24,NYK,SF,11,0,140,19,39,.487,0,8,.000,19,31,.613,.487,7,11,.636,12,19,31,7,5,1,10,19,45,0,,giddejr01
379,Hamed Haddadi,24,MEM,C,36,0,240,24,62,.387,0,3,.000,24,59,.407,.387,14,19,.737,26,49,75,10,1,14,20,57,62,0,,haddaha01
380,Randolph Morris,24,ATL,PF,28,0,124,23,41,.561,0,0,,23,41,.561,.561,16,27,.593,10,28,38,2,5,3,12,34,62,0,,morrira01
381,D.J. White,23,OKC,PF,12,0,102,25,41,.610,0,0,,25,41,.610,.610,9,10,.900,10,13,23,4,5,3,3,12,59,0,,whitedj01
382,Lester Hudson,25,2TM,PG,25,0,131,21,53,.396,5,16,.313,16,37,.432,.443,11,13,.846,7,11,18,13,8,3,14,12,58,0,,hudsole01
382,Lester Hudson,25,BOS,PG,16,0,70,7,18,.389,3,5,.600,4,13,.308,.472,5,6,.833,3,5,8,8,3,2,9,7,22,0,,hudsole01
382,Lester Hudson,25,MEM,PG,9,0,61,14,35,.400,2,11,.182,12,24,.500,.429,6,7,.857,4,6,10,5,5,1,5,5,36,0,,hudsole01
383,Chris Quinn,26,NJN,PG,25,0,223,20,56,.357,10,32,.313,10,24,.417,.446,6,6,1.000,1,15,16,29,9,1,10,15,56,0,,quinnch01
384,Steven Hunter,28,MEM,C,21,0,158,17,43,.395,0,0,,17,43,.395,.395,19,36,.528,18,24,42,0,1,10,9,10,53,0,,huntest01
