Season,SeasonEndYear,Team,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,FG%,3P%,2P%,FT%,eFG%,WINS,LOSSES
2010-2011,2011,MIN,3090.0,7014.0,589.0,1565.0,2501.0,5449.0,1519.0,1977.0,1085.0,2556.0,3641.0,1650.0,592.0,422.0,1356.0,1825.0,8288.0,0.0,0.4405474764756202,0.37635782747603835,0.45898329968801616,0.7683358624178047,0.48253493013972054,17.0,65.0
2010-2011,2011,NJN,2918.0,6638.0,459.0,1337.0,2459.0,5301.0,1427.0,1881.0,909.0,2440.0,3349.0,1723.0,458.0,384.0,1069.0,1807.0,7722.0,0.0,0.43959023802350106,0.3433059087509349,0.4638747406149783,0.7586390217969166,0.47416390479059956,24.0,58.0
2010-2011,2011,NOH,2944.0,6416.0,444.0,1232.0,2500.0,5184.0,1452.0,1897.0,824.0,2468.0,3292.0,1691.0,624.0,359.0,1001.0,1719.0,7784.0,0.0,0.45885286783042395,0.36038961038961037,0.48225308641975306,0.7654190827622562,0.49345386533665836,46.0,36.0
2010-2011,2011,NYK,3140.0,6867.0,765.0,2081.0,2375.0,4786.0,1689.0,2087.0,847.0,2470.0,3317.0,1757.0,625.0,475.0,1094.0,1743.0,8734.0,1.0,0.45725935634192516,0.367611725132148,0.49623903050564144,0.8092956396741735,0.5129605358963157,42.0,40.0
2010-2011,2011,OKC,3066.0,6609.0,487.0,1403.0,2579.0,5206.0,1977.0,2401.0,903.0,2604.0,3507.0,1672.0,654.0,487.0,1104.0,1836.0,8596.0,3.0,0.46391284611892875,0.3471133285816108,0.49538993469074144,0.8234069137859226,0.5007565441065214,55.0,27.0
2010-2011,2011,ORL,2956.0,6411.0,770.0,2103.0,2186.0,4308.0,1453.0,2101.0,864.0,2679.0,3543.0,1636.0,548.0,384.0,1180.0,1640.0,8135.0,1.0,0.4610825144283263,0.3661436043747028,0.5074280408542247,0.6915754402665397,0.5211355482764,52.0,30.0
2010-2011,2011,PHI,3125.0,6776.0,443.0,1248.0,2682.0,5528.0,1426.0,1851.0,850.0,2578.0,3428.0,1861.0,621.0,355.0,1001.0,1592.0,8119.0,4.0,0.4611865407319953,0.35496794871794873,0.48516642547033284,0.7703943814154511,0.49387544273907913,41.0,41.0
2010-2011,2011,PHO,3219.0,6844.0,701.0,1857.0,2518.0,4987.0,1472.0,1939.0,821.0,2478.0,3299.0,1945.0,545.0,357.0,1116.0,1666.0,8611.0,0.0,0.4703389830508475,0.3774905761981691,0.5049127732103469,0.7591542031975245,0.521551724137931,,
2010-2011,2011,POR,2951.0,6599.0,518.0,1503.0,2433.0,5096.0,1476.0,1835.0,996.0,2230.0,3226.0,1736.0,660.0,358.0,1018.0,1585.0,7896.0,0.0,0.4471889680254584,0.34464404524284764,0.47743328100470955,0.8043596730245232,0.4864373389907562,48.0,34.0
2010-2011,2011,SAC,3134.0,6979.0,428.0,1277.0,2706.0,5702.0,1455.0,1981.0,1071.0,2526.0,3597.0,1675.0,608.0,391.0,1282.0,1805.0,8151.0,0.0,0.4490614701246597,0.3351605324980423,0.4745703262013329,0.7344775365976779,0.479724888952572,24.0,58.0
2010-2011,2011,SAS,3148.0,6628.0,685.0,1727.0,2463.0,4901.0,1521.0,1984.0,829.0,2603.0,3432.0,1836.0,602.0,372.0,1054.0,1556.0,8502.0,1.0,0.4749547374773687,0.39664157498552405,0.50255049989798,0.766633064516129,0.5266294508147255,61.0,21.0
2010-2011,2011,TOR,3144.0,6755.0,345.0,1091.0,2799.0,5664.0,1491.0,1976.0,963.0,2343.0,3306.0,1795.0,581.0,350.0,1152.0,1807.0,8124.0,0.0,0.46543301258327163,0.3162236480293309,0.4941737288135593,0.7545546558704453,0.49096965210954846,22.0,60.0
2010-2011,2011,UTA,3064.0,6590.0,435.0,1256.0,2629.0,5334.0,1590.0,2061.0,898.0,2338.0,3236.0,1921.0,629.0,484.0,1112.0,1865.0,8153.0,0.0,0.46494688922610017,0.3463375796178344,0.4928758905136858,0.7714701601164483,0.4979514415781487,39.0,43.0
2010-2011,2011,WAS,3048.0,6888.0,392.0,1182.0,2656.0,5706.0,1489.0,1999.0,1013.0,2374.0,3387.0,1592.0,665.0,502.0,1209.0,1850.0,7977.0,3.0,0.4425087108013937,0.3316412859560068,0.46547493866105855,0.7448724362181091,0.4709639953542393,23.0,59.0
