Season,SeasonEndYear,Team,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,FG%,3P%,2P%,FT%,eFG%,WINS,LOSSES
2025-2026,2026,HOU,538.0,1096.0,155.0,364.0,383.0,732.0,266.0,336.0,197.0,406.0,603.0,310.0,112.0,63.0,177.0,246.0,1497.0,0.0,0.4908759124087591,0.4258241758241758,0.523224043715847,0.7916666666666666,0.5615875912408759,9.0,3.0
2025-2026,2026,IND,528.0,1313.0,158.0,528.0,370.0,785.0,311.0,405.0,203.0,449.0,652.0,321.0,89.0,65.0,193.0,343.0,1525.0,0.0,0.4021325209444021,0.29924242424242425,0.4713375796178344,0.7679012345679013,0.4623000761614623,1.0,13.0
2025-2026,2026,LAC,552.0,1168.0,185.0,516.0,367.0,652.0,275.0,330.0,139.0,440.0,579.0,335.0,122.0,74.0,212.0,291.0,1564.0,2.0,0.4726027397260274,0.35852713178294576,0.5628834355828221,0.8333333333333334,0.5517979452054794,4.0,10.0
2025-2026,2026,LAL,630.0,1234.0,164.0,485.0,466.0,749.0,344.0,437.0,146.0,471.0,617.0,390.0,144.0,50.0,239.0,303.0,1768.0,1.0,0.5105348460291734,0.33814432989690724,0.6221628838451269,0.7871853546910755,0.5769854132901134,11.0,4.0
2025-2026,2026,MEM,579.0,1354.0,193.0,589.0,386.0,765.0,316.0,388.0,169.0,501.0,670.0,414.0,113.0,63.0,216.0,314.0,1667.0,0.0,0.4276218611521418,0.32767402376910015,0.5045751633986928,0.8144329896907216,0.4988921713441654,4.0,11.0
2025-2026,2026,MIA,634.0,1298.0,196.0,509.0,438.0,789.0,280.0,349.0,130.0,489.0,619.0,424.0,124.0,57.0,202.0,304.0,1744.0,0.0,0.4884437596302003,0.3850687622789784,0.5551330798479087,0.8022922636103151,0.5639445300462249,8.0,6.0
2025-2026,2026,MIL,653.0,1317.0,231.0,557.0,422.0,760.0,227.0,324.0,130.0,467.0,597.0,401.0,120.0,70.0,208.0,344.0,1764.0,0.0,0.49582384206529995,0.414721723518851,0.5552631578947368,0.7006172839506173,0.5835231586940015,8.0,7.0
2025-2026,2026,MIN,605.0,1218.0,194.0,504.0,411.0,714.0,285.0,366.0,145.0,465.0,610.0,370.0,123.0,78.0,207.0,325.0,1689.0,2.0,0.4967159277504105,0.38492063492063494,0.5756302521008403,0.7786885245901639,0.5763546798029556,9.0,5.0
2025-2026,2026,NOP,545.0,1234.0,167.0,475.0,378.0,759.0,259.0,339.0,188.0,388.0,576.0,317.0,125.0,41.0,209.0,290.0,1516.0,0.0,0.44165316045380876,0.35157894736842105,0.4980237154150198,0.7640117994100295,0.5093192868719612,2.0,12.0
2025-2026,2026,NYK,559.0,1217.0,211.0,566.0,348.0,651.0,249.0,301.0,188.0,421.0,609.0,355.0,109.0,52.0,170.0,271.0,1578.0,1.0,0.45932621199671325,0.37279151943462896,0.5345622119815668,0.8272425249169435,0.5460147904683649,8.0,5.0
2025-2026,2026,OKC,654.0,1366.0,205.0,589.0,449.0,777.0,315.0,367.0,156.0,543.0,699.0,387.0,162.0,79.0,183.0,316.0,1828.0,0.0,0.4787701317715959,0.34804753820033957,0.5778635778635779,0.8583106267029973,0.5538067349926794,14.0,1.0
2025-2026,2026,ORL,598.0,1270.0,162.0,486.0,436.0,784.0,380.0,475.0,172.0,502.0,674.0,366.0,124.0,84.0,232.0,331.0,1738.0,0.0,0.47086614173228347,0.3333333333333333,0.5561224489795918,0.8,0.5346456692913386,8.0,7.0
2025-2026,2026,PHI,543.0,1165.0,177.0,466.0,366.0,699.0,278.0,351.0,158.0,417.0,575.0,334.0,92.0,84.0,181.0,284.0,1541.0,1.0,0.4660944206008584,0.3798283261802575,0.5236051502145923,0.792022792022792,0.5420600858369099,8.0,5.0
2025-2026,2026,PHO,642.0,1354.0,232.0,610.0,410.0,744.0,274.0,334.0,195.0,459.0,654.0,404.0,159.0,69.0,232.0,351.0,1790.0,0.0,0.4741506646971935,0.380327868852459,0.5510752688172043,0.8203592814371258,0.5598227474150664,,
2025-2026,2026,POR,596.0,1319.0,191.0,585.0,405.0,734.0,307.0,374.0,205.0,406.0,611.0,355.0,130.0,63.0,219.0,322.0,1690.0,0.0,0.4518574677786202,0.3264957264957265,0.5517711171662125,0.820855614973262,0.5242608036391205,6.0,8.0
2025-2026,2026,SAC,581.0,1244.0,164.0,441.0,417.0,803.0,255.0,337.0,124.0,427.0,551.0,369.0,121.0,47.0,194.0,287.0,1581.0,2.0,0.4670418006430868,0.37188208616780044,0.5193026151930261,0.7566765578635015,0.5329581993569131,3.0,11.0
2025-2026,2026,SAS,598.0,1204.0,183.0,507.0,415.0,697.0,276.0,348.0,153.0,481.0,634.0,377.0,123.0,74.0,218.0,297.0,1655.0,2.0,0.49667774086378735,0.3609467455621302,0.5954088952654233,0.7931034482758621,0.5726744186046512,10.0,4.0
2025-2026,2026,TOR,618.0,1241.0,170.0,459.0,448.0,782.0,271.0,353.0,139.0,456.0,595.0,418.0,117.0,64.0,186.0,323.0,1677.0,0.0,0.49798549556809024,0.37037037037037035,0.5728900255754475,0.7677053824362606,0.5664786462530218,9.0,5.0
2025-2026,2026,UTA,574.0,1279.0,192.0,579.0,382.0,700.0,332.0,401.0,195.0,466.0,661.0,414.0,111.0,52.0,231.0,322.0,1672.0,0.0,0.44878811571540267,0.3316062176165803,0.5457142857142857,0.827930174563591,0.5238467552775606,5.0,9.0
2025-2026,2026,WAS,540.0,1180.0,175.0,470.0,365.0,710.0,213.0,285.0,138.0,433.0,571.0,328.0,85.0,74.0,216.0,308.0,1468.0,0.0,0.4576271186440678,0.3723404255319149,0.5140845070422535,0.7473684210526316,0.5317796610169492,1.0,12.0
