Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
415,Eric Gordon,37,PHI,SG,3,0,21,3,5,.600,2,4,.500,1,1,1.000,.800,0,0,,0,0,0,1,1,0,2,2,8,0,,gordoer01
416,Ron Harper Jr.,25,BOS,SF,3,0,15,3,7,.429,2,6,.333,1,1,1.000,.571,0,0,,1,2,3,3,0,1,0,2,8,0,,harpero02
417,Ariel Hukporti,23,NYK,C,8,2,56,4,8,.500,0,0,,4,8,.500,.500,0,0,,7,10,17,5,1,2,5,9,8,0,,hukpoar01
418,Jae'Sean Tate,30,HOU,SF,7,0,39,4,11,.364,0,3,.000,4,8,.500,.364,0,0,,1,5,6,1,1,0,1,6,8,0,,tateja01
419,Charles Bassey,25,MEM,C,2,0,31,3,8,.375,0,0,,3,8,.375,.375,1,3,.333,7,8,15,2,1,1,1,5,7,0,,bassech01
420,Mohamed Diawara,20,NYK,SF,7,0,16,3,4,.750,1,1,1.000,2,3,.667,.875,0,2,.000,0,2,2,1,1,0,1,2,7,0,,diawamo01
421,AJ Johnson,21,WAS,SG,8,0,38,2,11,.182,0,2,.000,2,9,.222,.182,3,4,.750,2,3,5,4,0,0,1,3,7,0,,johnsaj01
422,Keshad Johnson,24,MIA,SF,5,0,24,3,14,.214,1,7,.143,2,7,.286,.250,0,0,,1,7,8,0,2,1,1,2,7,0,,johnske10
423,Maxi Kleber,34,LAL,PF,4,0,50,2,4,.500,2,3,.667,0,1,.000,.750,1,2,.500,2,5,7,4,1,2,0,6,7,0,,klebima01
424,Cody Martin,30,IND,SF,4,0,55,2,10,.200,0,5,.000,2,5,.400,.200,3,6,.500,1,13,14,2,4,2,4,5,7,0,,martico01
425,Nolan Traoré,19,BRK,PG,4,0,35,2,9,.222,2,6,.333,0,3,.000,.333,1,2,.500,0,1,1,5,2,0,2,5,7,0,,traorno01
426,Tyson Etienne,26,BRK,PG,5,0,25,2,11,.182,2,10,.200,0,1,.000,.273,0,0,,0,0,0,0,0,0,0,3,6,0,,etienty01
427,Doug McDermott,34,SAC,SF,1,0,8,2,3,.667,2,3,.667,0,0,,1.000,0,0,,0,0,0,0,0,0,1,1,6,0,,mcderdo01
428,Jonathan Mogbo,24,TOR,PF,7,0,35,3,6,.500,0,0,,3,6,.500,.500,0,0,,3,6,9,4,1,2,1,4,6,0,,mogbojo01
429,Wendell Moore Jr.,24,DET,SG,3,0,43,3,6,.500,0,1,.000,3,5,.600,.500,0,0,,1,3,4,3,2,1,1,1,6,0,,moorewe01
430,Mason Plumlee,35,CHO,C,6,0,30,2,2,1.000,0,0,,2,2,1.000,1.000,2,4,.500,1,4,5,2,0,0,2,1,6,0,,plumlma01
431,Adou Thiero,21,LAL,SF,2,0,8,2,2,1.000,0,0,,2,2,1.000,1.000,2,2,1.000,1,0,1,0,0,0,0,2,6,0,,thierad01
432,Jacob Toppin,25,ATL,SF,3,0,9,3,4,.750,0,0,,3,4,.750,.750,0,0,,0,1,1,0,0,0,0,1,6,0,,toppija01
433,Jamir Watkins,24,WAS,SG,3,0,21,3,4,.750,0,1,.000,3,3,1.000,.750,0,0,,1,5,6,0,0,1,1,4,6,0,,watkija01
434,Dylan Cardwell,24,SAC,C,3,1,33,2,6,.333,0,1,.000,2,5,.400,.333,1,2,.500,2,3,5,0,2,3,2,10,5,0,,cardwdy01
435,Harrison Ingram,23,SAS,SF,3,0,11,2,3,.667,1,1,1.000,1,2,.500,.833,0,0,,3,0,3,0,0,0,0,2,5,0,,ingraha01
436,Dario Šarić,31,SAC,C,3,0,28,1,5,.200,1,2,.500,0,3,.000,.300,2,2,1.000,1,4,5,2,0,0,1,0,5,0,,saricda01
437,Isaac Jones,25,2TM,PF,4,1,18,2,4,.500,0,2,.000,2,2,1.000,.500,1,2,.500,2,0,2,1,0,0,0,4,5,0,,jonesis01
437,Isaac Jones,25,SAC,PF,3,1,17,1,2,.500,0,1,.000,1,1,1.000,.500,1,2,.500,2,0,2,1,0,0,0,4,3,0,,jonesis01
437,Isaac Jones,25,DET,PF,1,0,1,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,0,0,0,0,0,0,0,2,0,,jonesis01
438,Koby Brea,23,PHO,SG,1,0,4,1,2,.500,0,1,.000,1,1,1.000,.500,2,2,1.000,0,0,0,1,0,0,0,0,4,0,,breako01
439,Johni Broome,23,PHI,PF,2,0,6,2,5,.400,0,1,.000,2,4,.500,.400,0,0,,2,0,2,1,0,0,0,0,4,0,,broomjo01
440,Pacome Dadiet,20,NYK,SG,5,0,14,1,4,.250,0,1,.000,1,3,.333,.250,2,2,1.000,0,3,3,2,0,0,0,1,4,0,,dadiepa01
441,James Wiseman,24,IND,C,1,1,20,2,3,.667,0,0,,2,3,.667,.667,0,0,,4,0,4,0,0,1,3,2,4,0,,wisemja01
442,Jamaree Bouyea,26,PHO,PG,1,0,3,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,,0,0,0,1,0,1,0,0,3,0,,bouyeja01
443,N'Faly Dante,24,ATL,C,4,0,15,1,4,.250,0,0,,1,4,.250,.250,1,1,1.000,3,4,7,0,2,0,1,1,3,0,,nfalyda01
444,Myron Gardner,24,MIA,SF,1,0,3,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,1,1,1,0,0,0,2,3,0,,gardnmy01
445,DaRon Holmes,23,DEN,PF,2,0,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,0,0,0,0,0,0,1,3,0,,holmeda01
446,Kyle Lowry,39,PHI,PG,1,0,3,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,0,0,1,1,0,0,0,3,0,,lowryky01
447,Jase Richardson,20,ORL,SG,7,0,30,1,5,.200,0,3,.000,1,2,.500,.200,1,2,.500,0,1,1,6,0,0,3,1,3,0,,richaja02
448,Thanasis Antetokounmpo,33,MIL,SF,4,0,9,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,1,1,0,1,2,0,1,2,0,,antetth01
449,Bismack Biyombo,33,SAS,C,6,0,46,1,2,.500,0,0,,1,2,.500,.500,0,0,,2,4,6,2,3,1,2,9,2,0,,biyombi01
450,Hunter Dickinson,25,NOP,C,1,0,5,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,0,0,1,2,2,2,0,,dickihu01
451,Colby Jones,23,DET,SG,1,0,7,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,,0,4,4,2,0,0,0,1,2,0,,jonesco02
452,Miles Kelly,23,DAL,PG,2,0,11,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,1,3,4,0,0,0,1,2,2,0,,kellymi02
453,Daeqwon Plowden,27,SAC,SG,1,0,14,1,5,.200,0,3,.000,1,2,.500,.200,0,0,,2,0,2,0,0,0,0,0,2,0,,plowdda01
454,Hunter Sallis,22,PHI,SG,3,0,7,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,1,1,1,0,0,2,1,2,0,,sallihu01
455,Amari Williams,24,BOS,PF,2,0,7,1,2,.500,0,0,,1,2,.500,.500,0,0,,1,1,2,1,1,0,0,1,2,0,,william01
456,Danny Wolf,21,BRK,PF,3,0,8,0,1,.000,0,0,,0,1,.000,.000,2,2,1.000,0,2,2,2,0,0,0,0,2,0,,wolfda01
457,Jahmir Young,25,MIA,PG,2,0,10,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,0,1,1,2,0,0,1,2,2,0,,youngja05
458,Drew Peterson,26,CHO,PF,1,0,16,0,3,.000,0,2,.000,0,1,.000,.000,1,2,.500,1,0,1,1,0,1,0,0,1,0,,peterdr01
459,Jahmyl Telfort,24,LAC,PF,3,0,16,0,2,.000,0,2,.000,0,0,,.000,1,4,.250,0,2,2,1,0,0,1,2,1,0,,telfoja01
460,Jamal Cain,26,ORL,SF,2,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,cainja01
461,Sharife Cooper,24,WAS,PG,2,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,0,,coopesh01
462,Joe Ingles,38,MIN,SF,5,0,23,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,0,0,6,1,0,0,2,0,0,,inglejo01
463,Andre Jackson Jr.,24,MIL,SG,6,0,22,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,1,1,2,6,2,1,2,3,0,0,,jacksan01
464,Trey Jemison,26,NYK,C,1,0,8,0,0,,0,0,,0,0,,,0,0,,1,1,2,0,0,0,0,0,0,0,,jemistr01
465,Christian Koloko,25,LAL,C,2,0,6,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,0,,kolokch01
466,Chris Mañon,24,LAL,SG,2,0,7,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,2,2,0,0,1,0,2,0,0,,manonch01
467,Jared McCain,21,PHI,SG,4,0,36,0,9,.000,0,2,.000,0,7,.000,.000,0,0,,0,2,2,4,1,0,1,4,0,0,,mccaija01
468,Orlando Robinson,25,ORL,C,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,0,,robinor01
469,Garrett Temple,39,TOR,SG,2,0,6,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,1,0,0,0,0,,templga01
470,Hunter Tyson,25,DEN,PF,5,0,17,0,7,.000,0,4,.000,0,3,.000,.000,0,0,,1,9,10,0,1,0,0,2,0,0,,tysonhu01
,League Average,,,,,,,,,.468,,,.358,,,.547,.543,,,.791,,,,,,,,,,,,-9999
